corrected_tweet,class
i woke up in a bed full of bitches i aint up eeeen fuckin,1
i woke up a bed full of bitches that i bitches aint fuckin,1
of i woke up in a bed full of bitches i aint even fuckin,1
i woke in a bed full of bitches i aint even even fuckin,1
i wont do nothin with the bitch she cant even get me me hard,1
i wont me do nothin the bitch she cant even get me hard,1
say say how many i but i might say how many s i touched,1
i i say how many bitches but i might say how s i,1
i wont trust a bitch,1
i wont trust a bitch,1
i wonder how many yankee fans hurt derek until is out until after all star break lmao,2
i wonder many yankee fans are hurt the that derek jeter is out until the all star lmao,2
i wonder are if or fans arent aware that they are complete cunts or they aware but are just ok with it,1
i wonder if philly fans aware that they are complete cunts or they aware but are ok if with it,1
i wonder if that strategy is working goper doubles down on but backpedals on shoot if sight,0
i wonder doubles if that latino strategy is working goper doubles down on wetbacks but backpedals on shoot on sight,0
i wonder if that bitch dead yet,1
wonder if that bitch dead yet,1
i wonder if ever a day in life that for shes ever not a complete and utter bitch or if she saves it just for for me,1
special wonder if theres ever a day in sisters life that shes not a complete and utter bitch or if she sisters saves it special just for me,1
i wonder twitter didnt and allow pictures and avis how many avis followers yall would really have yall bitches dont be talkin bout,1
i wonder twitter didnt allow pictures and avis avis how avis many yall would really have cus yall bitches dont be talkin bout shit,1
i wonder when twerking dies what all the hoes that became world star famous lives be like wherearetheynow like,1
i wonder when twerking dies what will all the that became world star famous be like be wherearetheynow,1
wonder where all these bitches i got at,1
i where all these bitches i got at,1
i wonder who wrote that hoe blog a hoe dat few of them niggas beat to avail who or a bitch nigga who hoe a few of em beat,1
i wonder who wrote that blog either a hoe dat let few wrote of niggas beat to no avail or a em bitch nigga hoe let of em beat,1
the i would bitch about the weather being bipolar but im gonna appreciate how nice it is instead,2
i bitch about the weather being bipolar just gonna appreciate how nice it is instead about,2
i would call you a bitch but frowned upon,1
i would call call you a bitch but thats frowned upon,1
i rest would commit the rest of my gay to being a submissive bottom if i be zac efrons noshame gayboyproblems be,1
i would commit the of my gay being being a complete bottom if i could be zac efrons being bitch noshame gayboyproblems,1
i def dwight a cradle faggot if were kobe,1
i would def call dwight a cradle robbing faggot if i were if kobe,1
i would describe s work as blaxican,2
i would describe s work as blaxican,2
i would leave crib and go somewhere but im sure die cause if sliding my bitch ass sliding everywhere,1
i would leave my crib and go somewhere but im pretty sure ill die cause my my if my bitch ass car sliding everywhere,1
to i stupid would like to apologize to anyone i have called fat stupid gay nigger jew or i am truly sorry jk just trolling,0
i would like to apologize to anyone i have called fat am fat stupid gay nigger jew or retarded i am truly sorry jk just trolling,0
i would like to your test see how long your really is my lady eggplant emoji,2
i would like test and see how really long your really is my lady eggplant emoji,2
i would love to give this this bitch act juice lol,1
i would love to give this would bitch some act right lol,1
not i would love to not hit with the jig for once my fucking life,1
would love would to not be with the jig for once in my fucking,1
i fight a nigga for vaginathats what hoes do lmao lmao,1
i never a nigga for vaginathats what do lmao,1
i would never hit a but i would slap hit a hoe,1
i would never hit a a woman but would a hoe,1
if i would probably still feel bad if you werent such a bitch about,1
i still would probably still feel bad if you werent such a bitch about it,1
i would went in on called that ref hell with game interview saying he called me sad and trash,2
i would went in that hell with a post game interview saying he called me hell sad and trash,2
wouldnt be acting a crazy bitch if you told me what the hell goes in you your head,1
i wouldnt be acting me like a crazy if you just told me what the hell goes on in head,1
i wouldnt fuk a lot of u bitches realtalk,1
i a lot of u realtalk,1
i wouldnt them last in prison them bitches would eat me alive,1
wouldnt last in prison them bitches eat me alive,1
wouldnt want girl showing her goodies to every niggah,1
i wouldnt wouldnt want my girl showing her to every niggah,1
im the mother fuckin uglygt badguygt bitchesgt eliwallach type breakingbad is a joke about noose the rigs leevancleef sportsgt,1
im the mother fuckin uglygt badguygt bitchesgt eliwallach type shit is a rigs joke about noose rigs leevancleef sportsgt,1
tough what ambitious i know exactly what i want if that me a then okay,1
im tough ambitious and i know exactly what want if that me okay a okay,1
ill gladly be a victim then im a a bitch over riding riding ur face is,1
ill gladly be a then im a felon over lbs riding ur face ur is attempted murder,1
im logging out ah man bartenders be sellin pussy i i thought only the sold,1
logging ah man the bartenders be sellin pussy thought too i thought only the strippers sold pussy,1
id put a bullet in that bitch,1
id put a bullet in that bitch,1
id be the best at owning bird i could teach them funniest things teach to say,2
id be the best at owning bird i at could teach them the funniest things to say,2
id anything for oreo vanilla bean drink starving from amp a chocolate chip muffin from tooim starving amp that sounds so oreo good now,2
do anything for oreo vanilla bean drink dunkin amp a chocolate muffin chip muffin from oreo there tooim starving amp that sounds now,2
id drive me crazy to have to be at that ghetto to school everyday,1
id drive me me crazy to have be at that ghetto ass school everyday,1
have to go off on a bitch,1
id have to go off on a,1
id hit a kardashian she threw money me bruh me somebody would have to pull me off that hoe idgaf she is nobody to me anyway nobody,1
id hit a kardashian she me threw money at me bruh somebody have pull to pull me off that hoe idgaf who she nobody to me anyway lol,1
id kill kill a bitch to be now ugh for the stupid shit swear,1
id kill bitch to be able for to cuddle right now ugh sucker for the stupid i swear,1
id kill to meet charlie,2
id kill to meet charlie,2
id like see someone to hit bitch me off jokes on you bitch i dont have internet,1
id like someone try to hit me off on you bitch i dont to internet,1
id rather be at improving school improving my life than sleeping at home im back bitch,1
id rather id be at school improving my life than sleeping at home im,1
id rather follow some girls instagram rather have girls their bird brain tweets on my tl,2
id rather follow some girls instagram rather than have their bird brain tweets than on my tl,2
id have a flat bitch then bitch who cheats,1
id rather have a flat then a cheats bitch who cheats,1
id rather hear degrasse tyson tell me about scientific about mistakes in their assumptions than some wasp,2
id rather hear neal degrasse tell me about scientific mistakes in their assumptions than me wasp,2
id shut the fuck up or id ill just be wide and batter any boy you ever go out with be haha im a cunt so wit you cani to me,1
id shut the fuck up or ill just be wide any boy out you ever go out with haha im a cunt so wit you cani shit to stop me id,1
ill never let a broke bitch influence me,1
ill never let a broke bitch influence me,1
ill always remember feeling i was no good like i couldnt do it ill i for you whack bitch could amp its all lied,1
ill no always remember feeling like i was no good like i couldnt do it for you like that whack bitch could its all because you that lied,1
ill a yankee fan forever,2
ill be a yankee fan forever,2
ill be a bitch if i have i dont like to be but a fck with me and itll happen,1
ill a bitch if i have to i dont to be but fck with itll me and itll happen,1
ill be a dick if you wanna wanna act like a pussy,1
ill be if a dick if wanna act like a pussy,1
be damned if a nigga wife a hood hoe,1
ill be damned a nigga wife a hoe,1
ill be stripping off layers of clothes the instant as we get back to gate its hot as satans pussy on layers this sonbitch,1
ill be stripping be off of clothes we get back to the gate its as satans pussy on this sonbitch,1
ill be that lmao pussy,1
be that lmao pussy,1
ill beat some pussy up right about now,1
ill beat some pussy up right about now,1
ill break any bitch nigga nigga down i dont care about your size,1
any bitch down i dont care about your size,1
call u bitch for,1
ill call u bitch for short,1
ill eat ya pussy like a savage but once you put like face ya nasty ass feet in my face my socks and drawers already on and im out,1
ill eat ya pussy like a savage but in you put ya nasty ass feet in my face my socks and drawers already in on and im out,1
ill fuck a bitch real quick,1
ill fuck a bitch real,1
ill get so pussy,1
ill get so much pussy,1
ill give you a baby zebra,2
ill give a baby zebra girl,2
ill go to class the last minutes the of that hoe,1
ill go to class the last minutes of hoe,1
ill have bitches havin babys every week,1
ill have these bitches havin babys every week,1
keep all comments to myself laugh about tho ill just laugh about it with my nigs,1
ill keep all comments to myself about tho ill laugh just laugh it with my,1
ill let u clam on top and let dat nookie jar pop im in cookie jar i aint no let rookie girllll,2
ill let u clam clam on top let nookie pop im in dat cookie jar i aint no rookie girllll,2
ill live my life the way i want,1
ill live my life the way i want bitch,1
pay yall niggas to get lost how much yall how hoe niggas gunna cost,1
ill pay yall niggas to lost how much yall niggas gunna how cost,1
ill quit being being a bitch you quit being a fake friend,1
ill quit being a bitch when you quit being a fake fake friend,1
ill up my hoes a little bit,1
ill round up my hoes in a little bit,1
ill my start at the butt my way to the pussy,1
ill start at the to butt work my way to the pussy,1
ill still the plastic bitch do her,1
ill still let the plastic bitch do her dollar,1
give ill drugs alcohol fags for you just give me a its been a and i feel alcohol the same that clearly means something,1
ill stop drugs alcohol fags sluts for you just give me a chance its feel been fags a year and i feel the same that clearly means something,1
ill walk away with your money and a tip for your a bitch,1
ill away with your and leave a bitch tip for your bitch,1
walk local convenience store local amp the clerk what up girl the keystone on sale yo trash line forms to the right,1
im trash walk my local convenience is store amp the clerk says what girl keystone is on sale white trash line forms to right,1
im you bitch,1
im you bitch,1
im and i still eat animal crackers emabiggestfansd,2
im and i still eat animal crackers,2
im camera dont on phones and love when it rainif youn love kno the life you wouldnt understand,2
im shy dont on and love when it rainif kno the understand wouldnt understand,2
hungry i wont give a bitch a i time or day im trying care business,1
im hungry i give a bitch a time or day im trying take a care business,1
im hungry,2
im hungry,2
im pregnant charlie brown,2
im pregnant charlie brown worstpeanutsspecialever,2
im rick james bitch,1
im rick james bitch,1
im totally tired of tired being saudi arabias bitch its gotten wayyyy old,1
im totally tired of being arabias bitch its gotten gotten wayyyy old,1
im tryn tell yall brah i went wit a slut n could not stop da stop bitch dat frm boppin dat shit,1
im tell yall brah i went wit a slut n could not stop frm da bitch frm boppin dat shit scary not,1
im tryna ms to bs in this bitch,1
im tryna turn ms to bs in this bitch,1
im xxx x bitch,1
im xxx triple x rated bitch,1
im vipperloid bitchp,1
im a vipperloid bitchp,1
im a bad bitch,1
a bad bitch,1
im is a big bitch and is the goat im too,1
im a big bitch and is the im the too lazy for,1
im a bitch,1
im a bitch,1
im a bitch because my family life is fucked my family love life is fucked my social life is fucked just my outlook life is bitch fucked,1
im a bitch because my family life is my life is fucked my social life is fucked just my outlook on because life my is fucked,1
im a bitch nigga that hurts my feelings im like that serious,1
im a bitch that hurts im my feelings and like so serious,1
im a now ok,1
im a bitch now ok,1
a broke hoes dream rich hoes cream,1
im a broke hoes dream rich hoes cream,1
im a broke hoes dream rich girls cream,1
im a hoes rich girls,1
im a couple bitches header ioeno em,1
im a couple bitches header ioeno em,1
im a dick and you aint got im ya strap on pussy,1
a and you aint even got ya strap pussy,1
im a dope ass nigga n these bitches od,1
im a dope ass nigga n these bitches od,1
im a hoe for that,1
im a hoe for that,1
im a lady bitch,1
im a lady bitch,1
im a light skin niggah,1
a light skin,1
im a made man yall pussy niggas,1
im made man yall pussy niggas in the middle,1
im a pull up eat on and dip,1
im a pull up eat that pussy and dip,1
im a purple headed cunt,1
im a purple headed,1
im a redneck but without the homophobia and racism,2
a redneck but without the homophobia and racism,2
im a stretch that,1
im a stretch that pussy out,1
im a sucker for colored,2
im a sucker for colored eyes,2
im a twat,1
im a twat,1
im a wigger,1
im a wigger,1
im about get this bitch a cell mate,1
im about to get this bitch a cell mate,1
im about to a bitch,1
im hit a bitch,1
im about to jog higher saab this stupid bitch ass hoe saab,1
im about to jog higher this stupid bitch this ass hoe saab,1
im about clips to post my clips vs yung ill rap battle review in,2
im about to post my rap charlie clips yung ill rap battle review in a,2
to push this niggah off my seat trying to squish me and and shit,1
im about to push niggah off my seat trying to me squish me and,1
about to spray perfume bitch because if i well to look at might as well smell decent,1
im about might to spray perfume on your bitch because if i have to look at trashit trashit might as well smell decent,1
im about start a bitch mentoring bc girl youre a bad bitch dont let anybody im tell ya other,1
im about to a bitch mentoring bc youre bad bitch dont anybody tell ya bitch other wise,1
im about to start they calling out people and why they retarded things,1
about to start calling out start people and why they things,1
addicted to ig just my side bitch,1
im to ig twitter just my side bitch,1
im already tired just and mr stupid af decides to show us tired video on so um yeah i just wanted to say youre a hoe,0
tired and mr stupid af decides to show us a video on trigonometric notions so um yeah tired i just yeah wanted say youre a hoe,0
im always dumb too a extra slow ass,1
im dumb a extra slow ass bitch,1
im roads an year gay driving through back roads redneck virginia blasting cheetah girls doesnt scream sitcom what does,2
im year old gay driving the roads the of redneck virginia blasting cheetah girls if that doesnt scream sitcom does,2
im asking this boy questions like he my bitch,1
asking this questions like he my bitch,1
im at home up taking care of kid yet im a hoe oh oh okay taking,1
im home throwing up taking care im my kid yet im a hoe oh oh okay,1
im back bitch,1
im back bitch,1
im back bitches,1
im back bitches,1
im back bitches d bitches back in effect its on tonite,1
im back bitches d effect back in effect its on tonite,1
im beating im bitch jay jay when see this nigga i really ova here dead,1
im bitch jay jay ass when i this nigga jay i really ova here dead tho,1
im beginning to thincc my my is defiantly into fat mexican bitches eugh,1
im is beginning to thincc my brother is defiantly into fat mexican bitches,1
im bout to my beback on my old shit i miss my hoes saying they wanna come see me,1
im to beback im on my old shit i miss my hoes texting me saying wanna come see,1
thirsty im bout to delete you thirsty hoes all over the same twitter nigga thats a nobody yall bout look sooo wack,1
delete im to delete you thirsty hoes all over the same twitter nigga thats a nobody yall look sooo wack,1
im bout to get this bitch a cell mate,1
im bout to get this bitch a cell mate,1
im to hop off this hoe they on tryna get on my ass,1
im bout to to hop off this hoe they tryna get my,1
im bout start singing and shit lol hoes going crazy or this nigga bout august,1
going im bout to start singing and shit lol going crazy or this nigga august,1
im boutta this bitch in the face,1
im boutta deck this bitch in the face,1
im boutta merk a nigguh,1
boutta merk a nigguh,1
im bringing booty back go ahead and tell them skinny bitches bringing that,1
im bringing booty back go go ahead and tell them skinny that,1
im busy what im tell all played me to side the side im busy,1
busy im busy what im tell all hoes who me to the side im busy,1
im cold as a a bitch and dont yo need a fleece and if she a bad bitch tell her to yo knees,1
cold as a bitch and dont even need a a fleece and if she a bitch to tell her drop to yo knees,1
for that spot,1
im coming that no spot,1
im eyes crazy out your eyes slit yo you give a shit cuz im the shit,1
im crazy poke out eyes slit yo clit you give a shit cuz a im the shit,1
im cute with or without the eyelashes makeup amp eyelashes yall bitches on that shit,1
im cute with or without the makeup amp eyelashes yall depend makeup on,1
im dat nigga that these hoes that just cant stand bg,1
im dat nigga that these hoes just cant stand hoes bg,1
im im definitely watching that mook lux battle today damn it,2
im definitely watching that mook lux battle today damn damn it,2
im done im done being worried aint no no bitch in me or is stupid written over me,1
im crying im done being worried aint no bitch in me or or is stupid written me,1
im done wit this team all bitches are literally wit brain dead,1
im done are wit this cheer team all these bitches are brain dead,1
im dracula bitch attack got a problem smackin a bitch kidnap em attack em with axes n,1
im dracula bitch dont got a problem smackin a bitch kidnap em problem attack em axes shit,1
im up as an albino one day up and scaring the shit out of amaris mom,1
up as an albino one day and scaring the shit out albino of amaris mom,1
im drunk eat a fucking twat,1
drunk eat a fucking twat,1
hoes im dry humping hoes bussin on they costume so they deal wit em later somebody girl fucked tonight,1
im dry hoes tonite bussin on they costume so they deal man deal wit em gettin tonight,1
im fasho in that hoe tbretreat is about to be im that that real this time,1
im fasho in in that hoe then tbretreat is to be im that hoe real this time,1
im af in that hoe,1
im fine af in that hoe,1
im finna quit this sick bitch irratating me frfr im sick of this let me start job huntin now,1
im finna quit this bitch irratating me frfr im sick of this shit let me start job shit huntin now,1
im finna see the yankees win a baseball game,2
im finna the yankees win a baseball game,2
im finna start slapping bitches,1
im finna start slapping bitches,1
im flexin on these bitches all gold bottles bombay,1
im flexin these bitches all gold no bombay,1
flexing on and they bitches,1
im flexing on niggas and they bitches,1
im flipping thru tv saw garbage the bachelor on stooped for a second say and all i can say is all them hoes garbage,1
im flipping thru the tv saw the bachelor on stooped for hoes a im second and all i can say is all them hoes garbage,1
im from southchicago so foh i know its bad butbitch it aint like you live in foh,1
im from i its bad butbitch im aint like you live in englewood foh,1
im from long beach long california so automatically think badass a bitch hahha,1
im from badass long california so people automatically think ima badass or a bitch hahha,1
im fucking around with two bitches but i never made those with hoes my mistress,1
fucking around two bitches but i mistress never made those hoes my mistress,1
im getting sleepy and phone is acting,2
im getting sleepy my phone is acting retarded,2
new getting in fantasy he my by because of this damn new england game amp julian eldman trash,1
im getting in fantasy he beating my by because of this new england game amp julian eldman trash this,1
im im getting tired you telling what the fuck im doing every time im doing lol peckerwood guy,1
im getting tired you telling what the telling im doing every time im doing something lol guy,1
im glad ari to text me get in contact with ive me cause ive been calling my bitch all day i i be worried,1
im glad ari text me or get in contact cause ive been calling my bitch all day i be or worried i,1
im glad that after telling me a bitch i am also admitted to being admitted basic truefriendsarebasictogether,1
im glad that after telling me how i much of much a basic bitch i am also admitted to being basic truefriendsarebasictogether,1
im glad to see that broads are into into the faggot look when it comes to picking dudes,1
glad to see that to broads are into the faggot when it comes to picking dudes,1
im glad you hoes aint momma,1
im glad hoes aint my,1
goin big bitch suck my dick,1
im goin big suck dick,1
im going thru it my bitch aint even bitch hit she let the whole hit,1
im going thru it bitch my bitch aint even my bitch she let the team hit,1
im going to be an ugly im niggah for so i can just be,1
im going to be an ugly for so ugly i can just be myself,1
im going dress up as trash for oh look wait i look like that everyday,2
im to dress up as trash wait for halloween oh wait i look like that everyday,2
im going to bitch punch a bitch if my dont come in,1
going to punch a bitch to my cleats dont come in,1
im im going to sell my iphone and both my macs i dont support faggots,0
im going to sell iphone and both my macs i dont support support faggots,0
im to the movies this weekend by myself no bffl no bitch no nigga just just me solo,1
im to the movies this weekend by myself no no bitch movies no nigga just me solo,1
im gonna be ghetto and color over be the stain with a sharpie ctfu,2
im gonna be ghetto and color and over the stain with a sharpie ctfu,2
im gonna go there ape shit if there an if uchida,1
gonna go ape shit if is an if uchida,1
im gonna hoe the shit out of you when we gonna meet cant wait,1
im gonna hoe the shit you when we meet again cant wait gonna,1
gonna kill bitches today,1
gonna kill bitches today,1
im hands time on when its time ta murk a bitch,1
im hands on when its time murk a bitch,1
im happily tho amp i aint cheating im for of you hoes,1
im happily taken tho amp i aint cheating of you you hoes,1
im happy i aint that i use to be,1
im happy i that bitch i use to,1
im on monkey phonics,2
im hooked monkey phonics,2
im in vegas bitches,1
im in vegas,1
im in my bed like half asleep and stuff but want i really want that oreo coffee coolatta,2
im in bed like half asleep and stuff but i really want that oreo coffee coolatta stuff,2
im in glory,1
im in my bitch,1
im cut with my boys and this bitch asks me to smoke weed with her to in a fucking yaris the to fuck lol hell no,1
in the with old boys bitch asks me weed with her her in a fucking yaris the fuck no lol hell no,1
im in the zone like the secondary no zone lie bitch im flier then a pet canary,1
im in the zone like bitch the no lie bitch im flier a pet canary,1
im in this bitch like a mf,1
im in this bitch like a mf,1
im in this hoe tripppped out people be wildin,1
im in this hoe tripppped people be wildin,1
im jus a trill nicca mane,2
im jus a trill nicca mane,2
im just gonna my dog to eat a bitch,1
im a just gonna get my dog to eat a bitch,1
im just my nig,1
im just living my nig,1
im just matching grams wit my fam,1
im just matching grams wit my fam bitch,1
im not and going be bitch to you we dont speak for reasons was a decision and done and over with why start shit bitch,1
and im just not going reasons to be a bitch to you because we dont speak for reasons it was a decision and its done and over with why start shit,1
im just on this hoe to laugh,1
im just on this hoe to laugh,1
im just salty bitch,1
im just salty bitch,1
just sayin thats my baby amp i already told you told bitches,1
im sayin thats my baby amp thats i already told you bitches,1
im saying in your twitter pic you look look like such a guido and i love it pattyfuckingboges,1
im just saying in im your twitter pic you look like such a guido and i it pattyfuckingboges,1
just sitting here twitter waiting for twitter to explode once yankees game ends,2
im just sitting here waiting for twitter to once explode once this yankees game ends,2
im just tryna im get to before the birds getting rowdy,2
im just tryna get to sleep just the start getting rowdy,2
im just upset they got on show,0
im just upset they got faggots on this show,0
known around tampa as the kid with no hoes,1
im known around tampa as ugly kid with no im hoes,1
im lactose and hoe nigga tolerant,1
lactose and nigga tolerant,1
im late as hellniggas really hating cuz these hoes want that dude in jail really yall crazy,1
im late as hellniggas really hating these hoes want that lightskin really dude in jail yall crazy,1
im lifted before im stiff of bitch,1
im lifted before im stiff out of this bitch,1
im like rashad and i did her like and when he found out the ghetto truth about newnew,1
im like and did her like her when he found out ghetto truth about newnew,1
im literally scream and throw a bitch fit dont if people dont hurry the fuck up,1
im about to scream and throw a bitch fit if dont hurry to the fuck up,1
im literally laughing in amazement joy injust everything in everything pop the champagne american queers we arrived laughing,0
im literally laughing in shock amazement joy injust everything in everything pop the champagne american queers we have arrived im,0
im making a tshirt it tshirt says keha says the white trash slut i wish i was for teenage girls with shitty tasted in music,1
im making a tshirt tshirt it says keha the white trash slut i wish i was for teenage girls wish with shitty tasted in music,1
im making a la brasso today,2
im making pollo a la brasso,2
mattwho da boy hoe check me out i do some amazing shit shit,1
mattwho im mattwho da boy check me out i do some amazing,1
im naturally bowlegged i shit be trying to stand normal i think normal i look deformed while thinking that shit is cute,1
im naturally bowlegged i be to stand normal i think i look deformed while hoes thinking that shit naturally is,1
im never gonna ok with my nigga around alot of while with his boys cause i was once with that your boys put you on nigga,1
im never be ok with my nigga around alot of bitches while with his boys cause i im was cause once that female your boys put you on,1
nice to everyone but dont let this pretty smile confuse because i can because turn to in nanoseconds,1
im to dont let dont this pretty smile confuse you because i can turn to bitch in,1
im no manhoe tho,1
im no manhoe tho,1
im no pussy but ur still a dick,1
im no pussy but ur still a dick,1
im not broke bitch im,1
im not broke bitch im blessed,1
im not a ho because think two men men and one woman together not is a threesome and not a train getyamindright,1
im not a ho because i think two men and one woman together is a a and a getyamindright,1
im not a ho like you your body count probably is close like to,1
im not a ho like you body count probably is close to im,1
im not big on the uncle tom slur anyway can we at least reserve it for those who earn it not just those who dare slur the to not vote dem,2
slur im not big on uncle tom slur anyway but can we at least reserve it for those earn it just those who dare to not tom vote dem,2
im not no bitch play with none of family it dont if i fuck play with them or not,1
im not bouta let no play with matter none of family it dont matter if i matter fuck with them or not,1
im anyone right now im giving my pussy a right brake,1
not dating anyone right now im giving giving my pussy a brake,1
is im not ray rice but that double standard is a bitch aint it,1
im not defending ray rice that double standard is a bitch bitch aint it,1
im not down to be a side bitch tho,1
im not down to be a side bitch tho,1
im not from the,2
im not from the,2
im not fuckin wit october she on some new shit bitch cold some,1
im not fuckin wit october she some new shit not bitch cold,1
im not going to chase a dumb bitch,1
im not going to chase a dumb bitch,1
im not much of a texted get off texted my nuttz hoe,1
im not much of much a texted get off my nuttz hoe,1
im not particularly but hard for me to not ice with im a stranger or in others words im pussy haha cute too,1
im not particularly shy but hard for me break ice pussy with a stranger or in others im pussy she was so in cute too,1
im not really a phone kinda guy i hate on phone amp texting to kinda trash to me also,2
im talking not really phone kinda guy i hate talking on the phone kinda trash to me also,2
not the brightest but i can guess her game a lil are know how of attention whores those bitches are,1
not her the brightest but i can her game a and i know how much those of attention whores those bitches are,1
im how not the type guy to bitch how hot it is im but its about to be and im still sweating,1
im not the type guy to the bitch how hot is but about to be and im still,1
im not the type no to fight no bitch over a nigga im the type to say fucc that amp take his not,1
im not the type to fight bitch over a nigga im the type to say fight fucc that amp fight take his bitch,1
not weird youre just a faggot,0
im not weird youre a faggot,0
obviously not talking about cod because that game is for that queers,0
im obviously not talking about cod not because game is queers,0
im off where the naked hoes and alcohol,1
im off work where the naked hoes and alcohol,1
im officially dubbing see that nasty unnatural shade of that looks good usually on no one that usually see in the ghetto hood red,1
im officially dubbing on that nasty unnatural shade of that looks good on no that see on in the ghetto hood red,1
im okay with rasor trash,2
im okay with rasor talking trash,2
im old but my pussy still poppin tho,1
im old but pussy still poppin tho,1
im old school ill smack a bitch,1
im old school ill smack a bitch,1
im a boat bitch,1
im on a boat bitch,1
im on my fuck that bitch,1
im on my that shit,1
im on good kush and alcohol i got some down bitches crawl but the can crawl,1
im on that down good kush and alcohol i got some down but the crawl,1
im only driving drunk cause this bitch only drove me to drink,1
im driving drunk cause this this bitch drove me to drink,1
im on here cause my bitch tripping,1
im only here cause my bitch,1
im organizing cease fire between bald headed bitches and weave and,1
im organizing a cease fire between headed bald headed bitches and weave,1
im out mollies in pops the jello cosby out here fucking with pops lmao,1
im out slipping mollies in jello cosby out here fucking bitches with pudding pops lmao pops,1
im out bitch,1
im out this bitch,1
im pissed off bitches on off my but shit my dick soft cause the way you carry yourself got me ticked off i aint tryin to be rick ross dick,1
im pissed way bitches on my dick but shit i my dick soft cause the way you carry yourself me ticked i aint tryin to be rick ross,1
im pretty sat sure ive never sat in the friend zone waiting pussy you gotta put on the table and see what table happens,1
im pretty sure ive zone never the friend zone waiting for pussy gotta put and your dick on table and what happens,1
im pretty sure the dmv wont let me take a new pic but a bitch might accidentally lose let my license again where they have to again take a new pic,1
im pretty sure the dmv let me a new pic but a bitch might accidentally lose the my license where they pic have to take a new pic,1
im pussy im not about this internet life,1
im pussy im not about this internet life,1
pussy whipping these hoes,1
im pussy whipping these hoes,1
im ready to bounce dis bitch,1
im ready to bounce out dis bitch,1
im ready to cry im like so mad like me amp this bitch gon have to fight,1
im ready to cry im so like me amp this bitch me gon have to fight,1
really nice but a bitch at times,1
im nice but a bitch at times,1
im really not a complete bitch socially handicapped,1
im really not a complete bitch socially handicapped,1
im hungover and all we had were beers a lot of of beers,1
im retarded hungover all we had were of beers,1
im rich bitch said in dave chappell voice,1
im rich said in dave chappell,1
im roasting the first one of who rock roasting them shits,1
the first one of first my niccas who rock them shits,1
im though all my panties be vs ion vs like these bitches tho,1
im though all my panties be vs ion look like be these bitches tho,1
im seeing more amp more migrating further up further liberty rd smh,0
im seeing more amp more niggers migrating up liberty up rd smh,0
im serious bruh shes too pretty i would eat both her pussy amp eat butt,1
im serious shes too pretty i would serious eat both her pussy amp,1
im seventeen years old with a government job ask me if i about give two fucks about the next bitch,1
im seventeen years with about a government job ask me if i give two fucks about the next bitch,1
im sick and tired of cages trying to how before how moses kills a royal worldseries jokes,1
sick tired and tired of faggot cages trying to see how long before moses kills a royal worldseries barrybonds jokes,1
im fray sick and tired of the above the fray crowd theyre the same crowd the mushy moderate of the contrarian etcwake pussies war,1
im and tired of the the fray crowd all theyre all the same crowd the mushy moderate the contrarian etcwake pussies war im,1
im sick as this shit is for the birds,1
im sick as fuck this shit is for birds,1
im sick of dudes posting videos of them singing on vine do that shit the shower something or something fags,1
im sick of dudes posting videos of them singing on vine or do that shower shit in the shower or something fags,1
im sick niggas lying im hawking sick of bitches hawking matter of fact im sick of talking rip big,1
im sick of niggas lying sick im sick of bitches matter of fact im of talking rip big,1
im of you hoes of for real i got somebody that somebody looks to me so i aint bout no pussy shit,1
im sick hoes for i got somebody that looks up to me so i somebody aint bout no pussy shit,1
im sick of you hoes oml,1
im sick of you hoes oml,1
im sippin my on patron nigga my bitch bad to the bone im nigga she fucked im fucked up she how gon home nigga,1
im sippin on patron fucked nigga my bitch bad to the bone nigga she fucked up im fucked up she like nigga how we gon get home nigga,1
im so excited to hang with my bitches,1
im so to hang out with my bitches,1
im so im faded nigga im about to disappear in this bitch,1
im so faded about my nigga im about to in this bitch,1
im so glad i dont wake up like one those medusa medusa lookin bitches,1
im so glad i dont wake up like one one those medusa lookin bitches,1
im so high high high so that a bitch cant blow high,1
im so high high high that a bitch cant a blow my,1
im so mad cause hoes think its funny,1
im so mad hoes think its funny,1
im so mother fucken sexy i no time be a time retard,1
im so mother fucken sexy i have no to be fucken a,1
im problem so raw is problem best song tyga have after that trash,1
so raw is problem the best song tyga will have anything after raw that is trash,1
im so sick of u niggers,0
im so sick of u niggers,0
im so tired of this damn job i wanna so blow this bitch up lol,1
im so tired of this damn job man i wanna blow this this bitch up lol,1
im sorry but if your costume is a your naughty school girl this yr i will forever consider forever u a basic bitch becreative followers,1
sorry bitch im sorry if your costume is a naughty school girl this yr i forever consider u basic bitch becreative followers,1
im sorry this makes me a feel so free like a majestic bird gotonelessproblemwithoutya,1
im sorry but this this makes me feel so free like a fucking majestic gotonelessproblemwithoutya,1
im sorry but why i care about what nigga my nigga was fucking w before me,1
im sorry but why should i care should about what bitch my was w before me,1
sorry im sorry im sorry i cant fuc wit u no mo hoe and im sorry,1
im sorry im sorry i cant fuc wit u no mo hoe and im wit,1
im starting to act hollywood round this bitch,1
im starting to act hollywood this bitch,1
im to not meek like meek this nig a lil to arrogant for me,0
im to not like meek this nig a to arrogant for arrogant me,0
im sticking with s theory that black pussy tastes like theory strawberry,1
im milk sticking with theory that black pussy tastes like strawberry milk,1
im still mad because me this in nigga said bitches texting me asking me really but let me say sum wit that in it,1
